Columna 1;Columna 2;Columna 3;Columna 4
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
216;73;153;1
210;89;118;2
214;105;103;2
217;109;101;2
218;110;104;2
218;111;102;2
218;111;101;2
218;111;101;2
218;111;101;2
218;110;103;2
220;106;113;2
224;98;130;2
231;83;163;2
237;69;195;1
239;65;203;1
237;70;193;1
230;85;159;2
223;101;124;2
220;106;113;2
219;109;106;2
219;109;107;2
219;108;108;2
221;105;115;2
226;94;140;2
234;77;177;1
233;77;176;1
227;90;148;2
225;96;136;2
223;100;125;2
221;105;115;2
219;107;110;2
218;110;105;2
218;110;104;2
218;111;102;2
217;111;102;2
218;110;103;2
218;110;104;2
219;108;108;2
223;99;128;2
228;90;149;2
229;86;157;2
234;77;178;1
236;71;190;1
238;60;210;1
228;49;215;1
222;46;211;1
221;44;215;1
222;43;217;1
220;46;210;1
223;46;214;1
239;53;223;1
232;80;170;2
219;108;109;2
215;114;98;2
199;133;84;3
186;147;72;3
185;148;72;3
196;136;81;3
212;118;96;2
217;111;101;2
218;110;103;2
218;110;103;2
218;111;101;2
217;112;101;2
216;113;100;2
213;117;97;2
206;124;91;2
204;127;89;2
212;118;96;2
217;112;100;2
218;110;104;2
221;105;115;2
219;110;104;2
215;114;99;2
198;134;83;3
185;148;72;3
185;149;71;3
186;147;73;3
185;148;72;3
186;148;72;3
188;145;75;3
194;138;80;3
199;133;84;3
201;130;86;3
202;129;87;3
202;129;87;2
198;134;83;3
194;138;80;3
191;142;77;3
191;141;77;3
196;136;82;3
204;126;89;2
212;118;96;2
217;112;100;2
216;111;99;2
214;110;96;2
202;106;77;2
203;92;102;2
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
205;91;105;2
203;101;86;2
213;108;97;2
218;111;102;2
218;111;102;2
219;110;105;2
218;111;102;2
218;111;101;2
218;111;102;2
220;107;109;2
224;98;129;2
231;82;166;2
238;66;200;1
241;61;211;1
239;65;204;1
234;75;181;1
226;94;139;2
220;105;114;2
218;110;104;2
218;111;102;2
218;111;102;2
218;110;103;2
219;109;106;2
220;105;114;2
223;100;126;2
224;97;133;2
223;99;128;2
223;99;128;2
225;95;137;2
225;96;136;2
222;101;122;2
220;106;112;2
219;109;106;2
219;108;108;2
218;110;103;2
217;111;102;2
217;112;102;2
217;112;102;2
218;110;104;2
221;104;118;2
230;85;158;2
233;78;175;1
236;71;189;1
240;60;213;1
230;50;216;1
222;47;210;1
220;45;211;1
220;44;212;1
223;42;220;1
221;45;213;1
220;47;209;1
229;46;221;1
238;59;212;1
223;99;127;2
217;112;100;2
209;121;94;2
193;139;79;3
186;148;72;3
187;146;73;3
198;134;83;3
211;119;95;2
215;114;99;2
216;113;99;2
215;114;99;2
212;118;96;2
208;122;93;2
200;132;85;3
193;140;78;3
192;140;78;3
204;127;88;2
216;113;100;2
218;110;102;2
219;109;107;2
218;110;102;2
215;114;99;2
195;137;80;3
185;148;72;3
186;147;73;3
187;146;73;3
186;147;73;3
186;147;72;3
188;145;74;3
192;141;78;3
197;134;83;3
203;128;88;2
204;127;89;2
203;128;88;2
199;132;84;3
194;138;80;3
190;143;76;3
188;145;74;3
188;146;74;3
191;142;77;3
198;133;84;3
210;119;95;2
217;113;100;2
218;111;102;2
213;110;94;2
206;97;97;2
230;58;200;1
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
201;94;94;2
202;105;77;2
213;109;94;2
218;110;103;2
218;111;101;2
218;111;101;2
218;111;102;2
218;110;103;2
219;108;107;2
221;104;116;2
227;91;145;2
235;75;181;1
237;69;195;1
237;69;193;1
231;82;165;2
224;98;130;2
221;104;116;2
219;109;106;2
217;111;101;2
218;111;102;2
218;111;101;2
218;110;103;2
220;107;111;2
220;107;111;2
218;110;104;2
219;109;105;2
219;109;107;2
220;106;113;2
224;98;130;2
226;94;140;2
226;94;139;2
223;100;125;2
221;105;115;2
219;108;107;2
219;108;108;2
218;110;104;2
218;110;103;2
218;111;104;2
218;110;103;2
219;109;106;2
222;101;123;2
231;82;166;2
237;69;194;1
240;64;205;1
242;53;227;1
226;47;216;1
222;47;211;1
220;45;210;1
217;44;208;1
210;39;208;1
205;38;202;1
202;42;193;1
207;42;198;1
230;47;221;1
233;75;179;1
220;107;112;2
216;113;100;2
209;121;93;2
196;136;81;3
186;147;73;3
186;147;73;3
192;140;78;3
201;130;86;2
204;127;89;2
202;129;87;2
198;134;83;3
194;138;79;3
188;145;75;3
186;147;73;3
187;147;73;3
194;138;80;3
212;118;96;2
218;111;101;2
218;111;101;2
218;111;102;2
213;117;97;2
190;143;76;3
185;148;72;3
186;147;73;3
186;147;73;3
185;149;72;3
186;148;72;3
188;145;74;3
190;142;76;3
195;137;81;3
202;129;87;2
204;126;89;2
206;124;91;2
202;130;87;2
195;137;81;3
190;143;76;3
187;147;73;3
185;148;72;3
185;148;72;3
188;145;75;3
202;129;87;3
213;117;96;2
218;111;102;2
216;111;97;2
208;99;98;2
232;57;204;1
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
199;98;85;2
202;105;78;2
213;109;94;2
218;110;104;2
219;109;106;2
218;111;102;2
217;112;101;2
218;111;103;2
220;106;114;2
226;93;142;2
230;85;159;2
233;77;176;1
231;82;165;1
225;95;138;2
222;101;123;2
220;107;111;2
218;110;103;2
217;112;101;2
217;112;101;2
215;115;98;2
217;112;100;2
218;111;101;2
218;110;104;2
219;108;108;2
218;110;103;2
218;111;102;2
219;109;106;2
221;105;115;2
224;97;133;2
227;92;145;2
227;92;144;2
226;93;142;2
224;98;131;2
222;102;121;2
221;105;115;2
220;107;111;2
219;109;107;2
219;109;105;2
219;109;105;2
219;110;105;2
219;108;109;2
222;101;123;2
231;84;162;2
239;65;203;1
243;58;219;1
243;51;231;1
228;46;220;1
221;45;213;1
221;44;213;1
208;43;199;1
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
213;39;212;1
242;53;226;1
226;93;142;2
218;110;104;2
217;112;101;2
211;119;95;2
194;138;80;3
185;148;72;3
185;149;71;3
186;147;73;3
188;146;74;3
188;145;74;3
187;146;73;3
186;148;72;3
185;149;71;3
185;149;71;3
185;149;71;3
187;146;73;3
201;131;86;3
214;115;98;2
217;112;101;2
214;115;98;2
201;131;86;3
186;147;72;3
184;149;71;3
186;148;72;3
186;147;73;3
186;148;72;3
186;147;73;3
187;146;74;3
189;144;75;3
191;141;77;3
196;135;82;3
200;131;85;3
201;130;86;2
197;135;82;3
192;140;78;3
188;144;75;3
186;147;72;3
184;149;71;3
184;149;71;3
189;143;76;3
206;124;91;2
216;113;100;2
218;111;102;2
217;111;100;2
220;97;125;2
240;52;224;1
243;45;241;1
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
196;102;72;2
202;106;76;2
213;109;94;2
218;110;103;2
219;108;108;2
218;111;103;2
215;114;99;2
215;114;100;2
219;107;113;2
225;96;136;2
232;80;169;1
229;86;157;1
225;96;135;2
222;103;119;2
219;109;106;2
217;112;101;2
217;112;101;2
216;112;100;2
212;118;96;2
216;113;100;2
215;114;99;2
217;112;101;2
218;111;102;2
218;111;101;2
218;111;102;2
218;111;102;2
219;108;107;2
222;101;123;2
224;97;132;2
224;97;132;2
226;93;142;2
230;85;159;2
234;76;178;1
234;76;179;1
228;88;153;2
224;97;132;2
222;102;122;2
221;104;116;2
220;105;114;2
220;107;110;2
220;107;110;2
221;105;115;2
222;101;123;2
229;88;153;2
239;66;202;1
244;55;226;1
242;50;232;1
228;45;221;1
221;44;214;1
222;43;216;1
205;42;196;1
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
206;38;204;1
233;48;223;1
230;79;170;1
221;106;113;2
217;111;101;2
216;113;100;2
204;126;89;2
188;145;75;3
184;150;71;3
184;150;71;3
184;150;71;3
184;149;71;3
184;149;71;3
184;149;71;3
184;150;71;3
184;150;71;3
184;149;71;3
184;149;71;3
187;146;73;3
197;135;82;3
205;126;89;2
198;134;83;3
187;146;74;3
185;149;71;3
185;148;72;3
185;148;72;3
186;147;72;3
186;147;72;3
186;147;72;3
186;148;72;3
187;146;73;3
188;145;74;3
189;144;75;3
191;142;77;3
190;142;76;3
189;144;75;3
188;145;74;3
186;148;72;3
184;149;71;3
184;150;71;3
187;146;74;3
203;128;88;2
216;114;99;2
218;111;101;2
218;111;101;2
220;107;111;2
233;78;174;1
245;48;238;1
236;44;233;1
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
196;104;68;2
202;106;76;2
213;109;95;2
218;109;105;2
219;108;107;2
217;111;102;2
216;113;99;2
217;112;102;2
220;105;116;2
227;91;146;2
228;88;151;2
224;97;133;2
220;107;110;2
218;110;104;2
217;112;101;2
216;113;100;2
212;117;97;2
213;117;97;2
215;115;98;2
214;115;98;2
217;112;101;2
217;111;101;2
217;112;100;2
218;111;101;2
218;110;104;2
220;107;111;2
222;101;123;2
223;99;128;2
224;98;130;2
223;99;128;2
222;101;123;2
224;99;129;2
226;93;142;2
231;82;167;2
236;72;188;1
236;72;188;1
232;81;168;2
226;92;143;2
224;99;129;2
222;102;121;2
220;106;113;2
220;106;112;2
221;104;117;2
222;101;123;2
227;91;146;2
236;72;187;1
242;55;223;1
233;47;225;1
224;44;218;1
221;43;215;1
222;43;216;1
204;42;195;1
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
207;42;200;1
227;52;209;1
228;82;162;2
221;105;116;2
218;111;102;2
217;113;100;2
208;123;92;2
190;142;76;3
184;149;71;3
184;149;71;3
184;149;71;3
184;149;71;3
184;150;71;3
184;150;71;3
184;150;71;3
184;150;71;3
184;150;71;3
184;150;71;3
184;150;71;3
185;148;72;3
187;147;73;3
186;147;72;3
185;148;72;3
186;147;73;3
187;147;73;3
187;146;73;3
186;148;72;3
185;149;72;3
185;148;72;3
184;149;71;3
185;149;71;3
185;148;72;3
185;148;72;3
185;148;72;3
185;149;72;3
185;149;71;3
184;149;71;3
184;149;71;3
184;150;71;3
186;147;73;3
201;131;86;3
215;114;99;2
218;111;101;2
218;111;102;2
219;108;109;2
228;88;151;2
245;54;228;1
246;45;244;1
230;43;226;1
234;44;231;1
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
196;104;67;2
202;106;77;2
214;109;97;2
219;109;105;2
218;111;102;2
217;112;101;2
217;112;101;2
218;111;104;2
221;104;117;2
226;93;142;2
229;88;153;1
223;100;125;2
219;109;105;2
217;112;100;2
216;113;99;2
211;119;95;2
210;120;94;2
215;115;98;2
216;113;100;2
217;112;101;2
217;112;101;2
217;112;100;2
218;110;103;2
219;108;108;2
221;104;116;2
224;98;131;2
227;92;144;2
231;83;163;1
233;77;176;1
232;80;170;1
228;89;151;2
222;101;123;2
220;106;112;2
220;106;112;2
222;102;120;2
226;93;141;2
233;78;175;1
237;70;192;1
235;74;184;1
233;77;176;1
230;85;158;2
226;92;143;2
223;99;128;2
223;100;125;2
224;98;130;2
226;94;140;2
232;81;168;2
241;59;214;1
235;46;228;1
224;43;220;1
220;43;215;1
221;43;215;1
207;42;198;1
0;0;0;0
0;0;0;0
0;0;0;0
194;41;185;1
224;49;211;1
233;67;193;1
225;97;134;2
219;108;107;2
217;112;101;2
213;116;97;2
203;128;88;2
188;145;75;3
184;150;71;3
184;150;71;3
184;150;70;3
184;150;70;3
184;150;71;3
184;150;71;3
184;150;71;3
184;150;71;3
184;150;71;3
184;150;71;3
184;150;71;3
184;150;71;3
184;150;71;3
184;149;71;3
186;147;73;3
188;145;74;3
188;145;75;3
189;144;75;3
187;146;74;3
186;147;72;3
186;147;73;3
186;148;72;3
186;148;72;3
186;147;72;3
186;147;72;3
184;149;71;3
184;150;71;3
184;150;71;3
184;150;71;3
184;150;71;3
184;149;71;3
192;140;78;3
213;116;97;2
218;111;101;2
218;110;104;2
220;106;113;2
225;95;137;2
234;75;180;1
241;62;210;1
241;59;216;1
236;52;218;1
242;47;236;1
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
196;104;67;2
202;106;76;2
215;108;99;2
220;108;109;2
218;110;103;2
216;113;100;2
213;116;97;2
216;112;100;2
219;108;108;2
222;101;124;2
223;101;124;2
221;105;115;2
218;110;104;2
217;112;100;2
213;116;97;2
210;120;94;2
214;115;98;2
216;113;100;2
217;111;101;2
218;111;101;2
218;111;102;2
219;109;106;2
221;105;115;2
225;95;136;2
232;80;171;1
237;70;192;1
235;73;185;1
231;83;163;1
228;89;150;2
229;87;155;2
229;86;156;2
225;95;137;2
220;106;113;2
218;110;104;2
218;110;103;2
219;109;106;2
220;105;114;2
224;97;133;2
231;82;166;2
237;68;196;1
241;60;214;1
241;60;214;1
240;63;208;1
236;72;187;1
232;80;171;2
232;81;169;2
231;82;167;2
234;75;180;2
241;61;212;1
243;48;236;1
225;42;221;1
219;43;212;1
218;44;210;1
216;43;209;1
209;39;206;1
204;38;202;1
206;42;198;1
224;49;210;1
236;62;205;1
229;87;154;2
220;106;114;2
213;117;98;2
207;124;91;2
200;132;85;3
192;140;78;3
188;145;74;3
187;146;73;3
187;146;73;3
187;146;73;3
186;147;72;3
185;149;72;3
184;149;71;3
184;150;71;3
184;150;71;3
184;150;71;3
184;150;71;3
184;150;71;3
184;150;71;3
184;149;71;3
184;149;71;3
185;148;72;3
187;146;74;3
189;144;75;3
189;144;75;3
188;145;75;3
187;146;74;3
187;147;73;3
186;147;73;3
186;147;73;3
186;147;73;3
186;147;72;3
185;148;72;3
184;149;71;3
184;150;71;3
184;149;71;3
184;150;70;3
186;147;73;3
203;128;88;2
217;113;100;2
218;110;103;2
221;105;115;2
222;102;121;2
223;101;125;2
223;99;129;2
224;98;131;2
222;97;129;2
215;85;131;2
225;66;178;1
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
